employee_id,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
4641,Pear,Design,9,30,24,5,108126.3342,24063.94633,2,0.455490889,0,0.71714046
4642,Pear,Design,45,36,28,8,40000,23470.98739,1,0,0.172868028,1
4643,Pear,Design,6,34,31,4,110829.4821,23502.27459,1,0.48570696,0,0.75048961
4644,Pear,Design,34,41,42,1,81471.58627,19860.36479,2,0.011496957,0,1
4645,Pear,Design,41,39,35,4,90159.79658,18707.55527,1,0.212495218,0.491680798,0.296027589
4646,Glasses,Search Engine,80,39,34,6,40000,9000,4,0.161635025,0.616894905,0.222170497
4647,Pear,Sales,25,33,27,7,73738.65182,16929.90694,2,0.447721071,0,1
4648,Glasses,AI,12,35,23,9,87986.78258,23210.58799,1,0.493415675,0.729035522,0
4649,Cheerper,Support,64,49,48,4,50529.42139,17144.64758,3,0,1,0.318643751
4650,Cheerper,Support,51,30,22,6,46116.0202,20491.53167,4,0.097276483,0.969541866,0
4651,Pear,Design,80,49,48,2,53973.2778,12907.52895,3,0.195341639,0,0.965347503
4652,Cheerper,BigData,57,49,46,6,77366.92187,14470.57877,2,0.00780891,0.867775663,0.124083186
4653,Glasses,BigData,47,36,33,3,51374.07761,24792.91,1,0,0.720845908,0.663603147
4654,Glasses,Search Engine,39,34,29,5,79915.01923,23702.12992,2,0.225783716,0.809435,0
4655,Cheerper,BigData,80,49,48,1,72329.15884,14196.04789,3,0.110965992,0.704365274,0.184788579
4656,Pear,Sales,30,40,36,4,121944.0544,13780.67146,3,1,0,0.11264569
4657,Cheerper,Support,14,32,25,7,62241.97223,24171.15966,1,0,1,0.042054004
4658,Glasses,Search Engine,57,45,44,1,42396.86334,19606.49643,2,0,0.372179233,1
4659,Cheerper,Search Engine,21,40,33,8,112342.1758,22220.47061,1,0.75605099,0.727387438,0
4660,Pear,AI,1,30,22,4,99093.505,19542.98166,3,0.528499205,0,0.541363812
4661,Pear,AI,17,35,29,7,79674.47273,16757.11652,2,0.231208772,0.335832247,0.432854075
4662,Cheerper,Support,70,41,32,8,40000,10383.25501,4,0,1,0.015223756
4663,Glasses,AI,45,45,40,5,86033.85682,17007.73095,1,0.325499465,0.538698662,0.135558515
4664,Cheerper,Search Engine,25,30,22,9,91161.34802,18589.41405,2,0.914197283,0.984019677,0
4665,Cheerper,BigData,43,33,30,4,40102.74868,21492.34562,2,0,1,0.621202499
4666,Cheerper,Search Engine,41,36,31,5,94830.96554,12689.72437,4,0.73602674,0.707348202,0
4667,Cheerper,Support,1,30,22,9,71406.97692,19725.09397,3,0.157522333,0.530635135,0.311493857
4668,Glasses,AI,1,30,22,8,129497.0003,22885.47275,2,0.838210017,0.257532474,0
4669,Glasses,AI,31,31,26,5,76003.7693,24792.91,1,0.245002165,0.321060625,0.434142756
4670,Cheerper,BigData,30,46,45,1,88069.66107,16215.05071,3,0,0.696334972,0.364865124
4671,Glasses,AI,25,46,38,8,104244.654,19291.51208,2,0.679093895,0.45619466,0
4672,Cheerper,Support,4,39,32,8,87388.08613,16375.37585,3,0.24981207,0.858624441,0
4673,Cheerper,Support,54,39,34,5,41176.74164,20906.07092,3,0,1,0.230578061
4674,Pear,Design,60,41,34,7,40000,11199.27288,2,0.075681197,0,1
4675,Glasses,Search Engine,30,31,28,3,48953.29006,19123.64765,3,0,0.560123088,0.868817838
4676,Cheerper,BigData,1,30,22,8,93284.15214,24792.91,1,0.246110931,0.90396247,0
4677,Glasses,Design,35,30,22,8,79158.47565,21272.97902,1,0.455365584,0.656339072,0
4678,Glasses,Design,1,41,32,9,109806.6189,22844.23695,1,0.40684117,0.37929647,0.214083017
4679,Pear,Sales,38,32,29,3,86559.87386,21472.69979,3,0.668436826,0,0.552363866
4680,Pear,Sales,48,40,37,3,79492.48991,23768.70959,1,0.028787341,0,1
4681,Cheerper,BigData,24,49,45,5,107457.9383,15151.7515,3,0.558345665,0.629051111,0
4682,Pear,Sales,44,35,31,4,116196.3296,15316.72405,3,1,0.093265095,0
4683,Cheerper,Search Engine,13,35,29,6,88791.61414,16655.40051,3,0.525822561,0.260242445,0.214268793
4684,Pear,Sales,66,44,41,3,102302.6879,12645.09208,3,1,0,0.635242866
4685,Pear,AI,12,42,39,4,112235.4994,24792.91,1,0.326221488,0.166302399,0.507484593
4686,Pear,AI,1,42,43,1,122085.5384,22017.34046,2,0.135971484,0,1
4687,Cheerper,BigData,1,33,24,9,94648.22697,24792.91,1,0.138259503,0.870852362,0
4688,Cheerper,Search Engine,27,45,42,3,94118.69101,19359.75982,3,0.228023829,0.438912219,0.333214712
4689,Glasses,AI,40,34,29,6,81375.86545,14483.95308,4,0.581444817,0.08958125,0.329325932
4690,Cheerper,BigData,30,37,31,6,69919.067,10918.79936,5,0.569773527,0.498582217,0
4691,Glasses,Design,14,38,33,6,109622.7572,17882.14119,1,0.678900306,0.06710329,0.253980881
4692,Cheerper,AI,7,30,22,9,108777.4654,18164.9797,2,0.80356581,0.882827934,0
4693,Glasses,AI,54,40,38,2,84830.90676,14583.49572,4,0.7674207,0.116343887,0.116768917
4694,Glasses,BigData,14,30,27,2,84740.83656,24792.91,1,0,0.53835838,0.598650765
4695,Glasses,AI,4,42,38,4,83432.64511,24792.91,1,0,0.158183772,1
4696,Pear,Sales,13,35,27,8,113496.7534,17352.39983,2,0.825842135,0,0.205833119
4697,Pear,Design,23,31,25,6,79684.81102,24792.91,2,0.480653486,0.387436501,0.131686249
4698,Glasses,Search Engine,17,39,36,2,119102.1244,21902.12854,2,0.380294507,0.3683585,0.250666912
4699,Pear,AI,33,35,28,7,67344.75274,18188.6976,2,0.226240255,0.423600147,0.350088285
4700,Cheerper,Search Engine,19,44,40,4,133440.2789,9947.872482,5,0.992080528,0.437889641,0
4701,Glasses,AI,10,38,30,8,89679.96796,24427.95285,1,0.131341573,0.524180492,0.344447737
4702,Pear,Sales,1,43,35,8,141085.4059,20134.65685,1,0.804200142,0.033184417,0.162716678
4703,Cheerper,BigData,15,34,28,6,72862.4619,17039.74727,2,0,0.882945948,0.1466156
4704,Glasses,Design,1,35,22,9,136658.9785,24380.13103,1,1,0.644967043,0
4705,Glasses,Search Engine,39,48,48,1,113082.1245,19210.65378,2,0.252368222,0.392309998,0.355173307
4706,Cheerper,Search Engine,1,37,28,9,98902.32288,14859.67552,2,0.279668461,0.715654474,0.005014991
4707,Glasses,AI,46,49,41,8,90106.915,12447.15323,2,0.388944961,0.642067741,0
4708,Glasses,Search Engine,22,45,41,4,108044.4553,24792.91,1,0.09513837,0.421407392,0.483412247
4709,Glasses,AI,42,42,40,2,65571.85183,24792.91,1,0,0.407620499,0.961967766
4710,Cheerper,BigData,24,31,22,9,99796.45395,9000,5,1,0.565392437,0
4711,Cheerper,Search Engine,33,45,40,6,93593.15917,20005.90577,2,0.330052123,0.464903617,0.204737343
4712,Cheerper,BigData,18,48,45,3,92873.20401,21010.52944,2,0,0.432724833,0.594839368
4713,Pear,Design,80,43,40,3,95079.67815,11674.53128,4,1,0.064552442,0
4714,Cheerper,Support,11,35,27,7,68791.22341,16607.6011,2,0,1,0
4715,Cheerper,BigData,46,39,37,2,86289.25813,22927.65665,2,0.030002442,0.688766371,0.280800082
4716,Glasses,AI,33,37,33,4,97813.83938,15780.21541,4,0.747737465,0.29987874,0
4717,Cheerper,Support,52,30,23,8,54339.85286,15832.67826,3,0.097771357,1,0
4718,Glasses,Sales,31,45,41,4,133409.7858,11508.57433,3,0.967884066,0.037229599,0
4719,Pear,Sales,1,30,22,6,151619.9232,23539.24849,1,1,0,0.364139042
4720,Cheerper,BigData,1,30,22,7,126895.0249,22854.92369,2,0.542130064,0.636038516,0
4721,Cheerper,Search Engine,1,31,22,9,109011.3955,24792.91,1,0.343496518,0.842824118,0
4722,Pear,Design,1,37,33,3,134156.2101,21931.14362,2,0.871590758,0,0.393262833
4723,Cheerper,BigData,39,42,32,9,40000,24792.91,1,0,0.92405989,0.727535013
4724,Glasses,Search Engine,9,35,33,2,96376.20966,19563.5061,3,0.223408925,0.013447673,0.763024545
4725,Glasses,Search Engine,36,34,32,2,64323.5565,13458.33751,4,0.126603177,0.03219867,0.840980284
4726,Pear,Design,52,36,36,1,52438.87612,24792.91,1,0,0,1
4727,Pear,Sales,17,40,36,3,126144.4077,18312.70833,2,0.762008148,0,0.442428475
4728,Pear,Sales,55,43,42,1,99468.72348,16360.52135,5,0.978041538,0,0.528846833
4729,Glasses,BigData,57,42,40,2,44112.46518,17813.40094,3,0,0.254901113,1
4730,Cheerper,Support,1,32,23,9,106393.9912,21982.66255,3,0.3922538,0.549714188,0.05753064
4731,Cheerper,Support,30,41,36,5,98673.52043,17193.92303,3,0.254719468,1,0
4732,Glasses,Design,20,30,22,7,97874.71725,24325.90028,1,0.61560879,0.190319595,0.193566509
4733,Pear,Sales,1,31,27,4,150205.7873,24792.91,2,1,0,0.239747752
4734,Glasses,Search Engine,32,40,36,4,72628.92941,15882.27965,2,0.050391749,0.175124829,0.774593676
4735,Glasses,AI,30,40,35,4,89233.25283,24792.91,2,0.496059578,0.185560613,0.318500357
4736,Glasses,Search Engine,36,33,30,4,81046.25382,16058.99809,4,0.457112803,0.250823017,0.292023032
4737,Pear,Sales,35,47,48,1,129753.7002,24792.91,1,0.410367227,0,0.651806114
4738,Pear,Design,33,44,44,1,109666.9536,16699.69465,2,0.414345339,0,0.958753103
4739,Cheerper,Search Engine,2,40,34,6,140116.9313,15800.84692,2,0.895973685,0.561324822,0
4740,Glasses,BigData,24,43,39,4,80296.95558,16789.1304,3,0.204067482,0.274385782,0.521707011
4741,Glasses,AI,56,35,29,6,68900.92607,15668.29587,3,0.693644706,0.224562904,0.081686361
4742,Glasses,AI,1,38,35,3,124189.7475,23163.14524,2,0.565448743,0,0.453654551
4743,Pear,Sales,21,30,22,6,103162.5563,14703.47841,4,1,0,0.147916448
4744,Pear,Sales,32,43,40,3,89976.2643,24792.91,1,0.164270796,0,1
4745,Pear,Design,26,30,27,2,74032.52684,24792.91,1,0.069273857,0,1
4746,Glasses,AI,1,47,39,8,114898.5209,18097.0111,1,0.323902392,0.626578218,0.050191646
4747,Cheerper,BigData,34,36,28,8,66181.16221,24196.90704,2,0.049700596,1,0
4748,Pear,Design,24,38,35,3,99045.9705,24161.12576,1,0.268270685,0,0.894022562
4749,Glasses,AI,43,46,41,5,70497.41415,19828.50111,1,0.056804662,0.275113323,0.667608443
4750,Glasses,AI,50,36,39,1,115922.6183,17166.03583,5,0.891489686,0.006596764,0.102584875
4751,Glasses,Search Engine,46,34,29,6,60333.02569,21504.34644,1,0.102808919,0.805085243,0.092210897
4752,Cheerper,Search Engine,55,42,38,4,64889.77806,20080.49904,1,0,0.792434466,0.548596759
4753,Pear,AI,45,47,48,1,77203.17674,19259.18575,2,0,0,1
4754,Glasses,BigData,50,39,34,5,61768.7508,22245.14174,1,0,0.941591251,0.137088947
4755,Glasses,AI,45,33,30,3,104533.6563,11148.73869,5,1,0.034300886,0
4756,Cheerper,BigData,67,44,45,1,74606.76974,17173.0498,3,0,0.889661286,0.141904069
4757,Cheerper,Support,75,37,32,5,40000,13298.17867,5,0.171713943,0.74059348,0.087900151
4758,Cheerper,BigData,30,43,40,4,54512.54066,22781.78523,1,0,0.813117429,0.891774877
4759,Pear,Sales,1,30,22,6,135650.5144,19837.10177,2,0.998520333,0,0.251489157
4760,Pear,Design,16,49,48,1,107183.1612,24792.91,1,0.035453752,0,0.987457344
4761,Cheerper,BigData,67,43,36,7,43726.83922,13771.08335,3,0,0.91217969,0.307310641
4762,Cheerper,Support,29,36,34,2,68564.72106,20779.2981,2,0,0.74452272,0.378082767
4763,Cheerper,Support,53,41,34,6,40000,19646.15003,2,0,1,0.117883782
4764,Glasses,AI,43,35,36,1,78692.26102,24792.91,2,0.139675662,0.106945841,0.753225599
4765,Glasses,AI,18,46,43,3,132589.6833,9408.768824,4,0.865508387,0.261071468,0
4766,Cheerper,Support,76,41,38,3,40000,13015.16848,4,0,0.951383712,0.180456686
4767,Cheerper,Support,1,32,22,9,73882.77122,22003.33828,1,0,1,0.051002745
4768,Cheerper,BigData,47,36,29,7,65238.05083,24001.01231,2,0.05268196,0.837909925,0.109639894
4769,Glasses,BigData,1,30,23,5,86166.52,19002.72673,4,0.309640811,0.151602769,0.539028432
4770,Cheerper,Support,29,30,22,8,40000,18787.52965,3,0,1,0.049783694
4771,Pear,AI,50,39,39,1,74910.56654,17543.07276,4,0.133944569,0.009307301,0.856342692
4772,Glasses,Search Engine,65,33,31,3,71061.39183,14628.58633,4,0.393981463,0.236106545,0.370101787
4773,Pear,Sales,55,42,36,6,88444.01676,9767.610633,4,1,0,0.161504661
4774,Pear,AI,39,45,46,1,81078.35732,16790.67647,3,0.424221314,0,0.969499992
4775,Glasses,Search Engine,60,36,36,1,93555.6627,13364.20594,5,0.667027224,0,0.386869599
4776,Cheerper,Search Engine,60,39,34,6,47271.23612,16023.06879,2,0.009743826,0.448464113,0.54161966
4777,Glasses,Search Engine,45,38,34,4,56009.62699,15036.67493,3,0.058798554,0.242712623,0.69836326
4778,Glasses,AI,47,37,30,8,72657.66739,12555.12733,4,0.617515552,0.345514004,0.037520933
4779,Cheerper,BigData,52,40,34,6,62473.28898,11325.31514,4,0.41663395,0.51623463,0.067171036
4780,Cheerper,Support,60,43,38,5,40000,15325.5203,4,0,0.695981429,0.409694691
4781,Glasses,AI,7,39,36,3,96266.43263,16832.18405,3,0.351556984,0,0.85714231
4782,Cheerper,BigData,80,43,34,9,40000,18333.42662,2,0,1,0
4783,Cheerper,Support,43,34,32,2,52061.50747,19160.30889,4,0,0.463131449,0.701551375
4784,Glasses,AI,57,31,26,5,71350.37652,20345.44816,3,0.449516394,0.47579391,0.074756383
4785,Glasses,Search Engine,46,48,44,5,83119.29431,20334.95946,2,0.215244628,0.263629899,0.521205055
4786,Glasses,Search Engine,31,31,27,4,47120.23772,23153.93036,2,0,0.296479301,1
4787,Pear,Sales,1,31,22,8,126649.4341,24792.91,1,0.088508633,0.432913001,0.478459834
4788,Glasses,Search Engine,36,44,37,7,98504.17989,9532.559556,4,0.700706801,0.545122794,0
4789,Glasses,Search Engine,74,36,35,1,48597.9288,14027.75135,3,0,0.411773846,0.827309667
4790,Glasses,AI,43,46,46,1,95454.07401,19724.69596,1,0.348875855,0.174551054,0.476578279
4791,Cheerper,Support,42,43,39,4,117044.5062,16098.26741,4,0.873124181,0.89193928,0
4792,Pear,Sales,17,30,22,7,121590.22,24189.71765,1,1,0,0
4793,Glasses,Design,1,48,43,5,153000,18413.73362,1,0.865433914,0,0.160506815
4794,Cheerper,Support,27,32,28,4,67539.81476,24792.91,1,0,1,0.087983486
4795,Pear,Sales,1,30,23,5,137063.0838,20671.98728,2,0.660492258,0,0.973261161
4796,Glasses,Design,12,30,23,5,107142.5518,20917.26841,2,0.694154374,0.07321223,0.232601698
4797,Cheerper,Search Engine,26,38,29,9,72808.4807,19146.42578,2,0.351345479,0.719369252,0
4798,Pear,Sales,1,38,33,6,153000,17650.70091,1,1,0,0.240251732
4799,Glasses,BigData,55,40,37,3,49291.93601,17096.4454,2,0,0.55881258,0.58617556
4800,Cheerper,Support,12,30,22,9,63571.78436,16643.03706,4,0.192439467,1,0
4801,Glasses,Search Engine,21,30,22,9,67736.97342,18775.70032,3,0.348665936,0.722954514,0
4802,Cheerper,Support,49,43,40,3,40000,11597.29095,5,0,1,0.482773796
4803,Cheerper,BigData,46,46,45,1,101335.5789,14669.23653,4,0.137157372,0.731253414,0.131674058
4804,Pear,Sales,8,33,29,4,145207.5954,17186.99055,2,1,0,0.036702006
4805,Cheerper,Support,68,30,24,6,40000,14169.75939,4,0,0.754777075,0.480306359
4806,Glasses,AI,29,40,35,5,64524.30007,21594.74033,1,0,0.444902235,0.901920894
4807,Cheerper,Support,63,43,38,6,40000,17680.69362,3,0,1,0.390605609
4808,Glasses,AI,18,49,46,2,108440.7476,16386.92372,2,0.392559584,0.113519828,0.49462165
4809,Pear,Sales,1,30,22,9,141726.5332,22177.46169,2,1,0,0
4810,Cheerper,BigData,1,44,35,9,102514.2838,19113.12937,1,0.035791185,1,0
4811,Cheerper,Support,18,30,22,6,86184.43699,12920.04986,5,0.628635172,0.930125071,0
4812,Glasses,Design,23,47,46,2,101194.4095,24571.42069,1,0,0.202121006,0.876429996
4813,Cheerper,Support,48,49,41,9,68420.65535,21667.69191,1,0.016429179,1,0
4814,Cheerper,BigData,17,43,38,5,100353.7267,17080.93197,3,0.461510842,0.423699079,0.114607914
4815,Cheerper,BigData,73,36,30,6,42280.00643,18181.10268,3,0,1,0
4816,Cheerper,Support,22,35,31,4,46335.04277,18019.38364,3,0,0.821948708,0.705925114
4817,Cheerper,Search Engine,1,30,22,8,62956.71273,24050.80536,1,0.025159829,0.781561298,0.193360076
4818,Pear,Design,23,35,31,4,85408.36879,12643.71541,4,0.69349994,0,0.682474383
4819,Glasses,AI,1,36,35,2,131509.2035,22703.13362,2,0.664674625,0,0.402224452
4820,Cheerper,Search Engine,52,37,28,9,78570.78542,10025.39686,3,0.686813047,0.86019468,0
4821,Glasses,AI,26,30,22,6,75100.32137,13445.13501,4,0.726415543,0.114698308,0.158955571
4822,Cheerper,Search Engine,64,49,48,2,80819.21608,23781.60073,1,0,0.756464067,0.407400062
4823,Glasses,AI,9,33,30,2,93267.57169,15532.43619,4,0.30009471,0.04333196,0.656438901
4824,Pear,Design,7,30,23,4,105975.7241,21718.037,2,0.566129302,0,0.440672521
4825,Cheerper,Support,23,30,22,9,57245.54205,23620.41572,1,0,1,0
4826,Cheerper,BigData,17,32,23,8,101521.1422,22874.17341,3,0.754628454,1,0
4827,Pear,AI,21,30,27,3,48970.26735,23476.14309,2,0,0.218362982,1
4828,Cheerper,Search Engine,8,35,30,5,107133.0785,16869.23417,3,0.584836254,0.432862636,0
4829,Pear,Sales,38,35,27,8,85628.76381,17889.58683,1,0.689149917,0.071885952,0.239160363
4830,Glasses,Search Engine,40,40,36,3,54003.25992,19743.73686,2,0,0.047304719,0.970896781
4831,Glasses,Search Engine,4,32,30,2,130028.6585,17794.79291,5,0.777107518,0.526486754,0
4832,Glasses,Design,23,36,33,3,117655.5839,19158.57323,3,0.87041284,0.052454463,0.077283548
4833,Glasses,Design,53,48,45,3,92063.3468,16990.77979,2,0.47619231,0.109471748,0.414215955
4834,Glasses,Search Engine,45,49,48,3,76297.55897,20801.46834,1,0,0.443616384,0.604704984
4835,Pear,Design,34,49,45,5,83889.62181,19764.27151,1,0.180939731,0.020504771,0.798145285
4836,Glasses,AI,1,34,28,7,129927.6719,22447.85462,3,0.920444229,0.04741193,0.032911295
4837,Cheerper,Search Engine,41,42,35,8,80791.51835,19471.06103,1,0.354150795,0.730395523,0
4838,Pear,Sales,29,37,38,1,112804.778,24792.91,1,0.53177217,0,0.820959667
4839,Cheerper,BigData,21,43,39,4,73229.22941,24792.91,1,0,0.949890512,0.62450452
4840,Cheerper,Support,59,44,38,6,41515.51069,17375.01262,3,0,0.879909002,0.455939741
4841,Cheerper,BigData,27,41,34,7,107286.2922,15694.65002,4,0.88131016,0.815591953,0
4842,Glasses,BigData,64,49,48,3,69865.4995,9985.495736,4,0.402294732,0.290888464,0.30663262
4843,Glasses,BigData,66,41,38,4,42985.20319,9449.0092,4,0,0.614585556,0.569140152
4844,Pear,Design,24,47,47,1,108213.2152,13241.20455,4,0.596274083,0,1
4845,Cheerper,Support,1,30,22,9,86911.82148,21038.79952,1,0,1,0
4846,Pear,AI,62,31,27,4,40000,24792.91,1,0,0.494083656,0.587833959
4847,Pear,Sales,19,38,31,6,108334.206,23569.93728,1,0.700328336,0.01445621,0.285399209
4848,Pear,Sales,36,37,27,9,83387.29891,15610.97159,2,0.838892406,0.329700547,0
4849,Glasses,AI,37,35,32,3,109874.1963,20223.66584,3,0.838184424,0.279324291,0
4850,Cheerper,Search Engine,1,39,29,9,139126.4131,12782.11998,4,0.999811691,0.485989109,0
4851,Pear,AI,28,39,37,1,101495.6492,13989.79612,4,0.643557158,0,0.736016059
4852,Cheerper,Search Engine,75,36,32,4,53598.87393,12335.93536,3,0.097971109,0.907380243,0
4853,Glasses,AI,25,39,34,5,86061.21713,17807.51585,2,0.236005081,0.113806588,0.649613663
4854,Cheerper,BigData,44,34,25,9,61052.5583,12836.98645,3,0.340455913,1,0
4855,Glasses,BigData,24,33,28,5,61835.27906,24792.91,1,0,0.774431673,0.369483228
4856,Pear,Sales,46,37,34,4,112094.8244,17263.65799,4,1,0,0.041704477
4857,Glasses,Search Engine,25,31,24,7,81084.1181,18397.58507,4,0.657648098,0.639977811,0
4858,Glasses,Search Engine,41,35,29,6,58973.15216,18699.16554,2,0.202244811,0.247592292,0.55049665
4859,Cheerper,Support,41,42,39,3,75430.96333,18872.87901,2,0,1,0
4860,Pear,Sales,76,40,41,1,72573.27468,10395.47796,5,0.82129924,0,1
4861,Glasses,Search Engine,22,46,42,4,49452.10827,18761.54174,1,0,0.322268127,1
4862,Pear,AI,58,49,48,1,100307.7857,9000,5,0.728868015,0,0.581329562
4863,Glasses,AI,15,38,36,2,78002.40149,15995.44961,3,0.048782953,0,1
4864,Glasses,Search Engine,15,33,28,5,95852.16113,16645.71244,3,0.699273616,0.12562886,0.17499148
4865,Glasses,BigData,48,45,40,4,46414.05254,14357.19244,3,0,0.533089576,0.670633828
4866,Cheerper,Support,1,34,26,8,77871.31716,22383.18609,1,0,1,0.236348531
4867,Cheerper,Support,16,46,39,7,69305.81199,14271.75432,1,0,0.619315672,0.853786695
4868,Pear,AI,80,49,48,1,55386.26034,16142.42242,3,0.190704149,0.449113391,0.360195853
4869,Glasses,AI,1,31,22,9,124209.1433,23296.73276,1,0.660715477,0.435542321,0
4870,Glasses,AI,19,35,31,3,94424.80985,16499.51048,4,0.61289528,0,0.468071811
4871,Glasses,Design,35,30,22,8,76502.2083,17596.2727,2,0.51901799,0.442002264,0.039182394
4872,Pear,Design,10,32,29,3,81058.53126,24792.91,1,0.076143882,0,0.978161676
4873,Cheerper,Search Engine,1,30,22,8,125618.9838,10090.70595,4,0.883418838,0.46973875,0
4874,Glasses,BigData,31,33,28,6,69461.69934,23049.98524,2,0.150349407,0.78346403,0.066157551
4875,Glasses,Search Engine,55,48,48,1,99069.50787,14341.57384,4,0.5913898,0.151096001,0.257913558
4876,Glasses,Design,11,46,48,1,149957.0103,11500.40046,4,0.982271145,0,0.397416528
4877,Cheerper,Search Engine,1,36,29,7,104925.1574,21860.02166,1,0.092592165,0.598894271,0.308396814
4878,Pear,Sales,79,42,44,1,53710.96632,15452.42452,3,0,0,1
4879,Cheerper,Support,12,31,23,8,58283.715,24448.17046,1,0,0.847891104,0.381819186
4880,Glasses,AI,47,33,27,6,71619.79797,15918.74105,4,0.77500421,0.250311644,0
4881,Cheerper,BigData,47,38,34,4,76270.97981,17664.90555,4,0.311592077,0.443494819,0.244791425
4882,Glasses,AI,69,34,30,5,54786.94495,17452.95784,3,0.402399218,0,0.609660028
4883,Pear,AI,49,41,42,1,78167.41345,9804.365361,5,0.4457739,0,0.805075376
4884,Cheerper,BigData,46,37,31,6,55098.96503,15748.03497,3,0.057686,0.606218329,0.336073715
4885,Glasses,Design,9,35,27,8,122117.6203,22685.79364,1,0.872358984,0.234587215,0
4886,Pear,Sales,36,35,34,1,104322.6116,17471.77532,3,0.719864672,0,0.662754677
4887,Glasses,Search Engine,32,39,37,2,87187.2818,10355.79416,5,0.437718288,0.008601539,0.553609765
4888,Pear,Sales,29,43,40,3,83144.84802,13938.76641,2,0.330558708,0,1
4889,Glasses,Search Engine,1,31,28,4,102634.3698,20828.99203,3,0.665418559,0,0.384894231
4890,Glasses,Search Engine,64,48,48,1,72116.46434,17990.20791,3,0,0.070052032,1
4891,Cheerper,Support,22,39,30,9,98182.01678,23698.63428,1,0.075160739,1,0
4892,Cheerper,Support,15,38,35,3,106343.2614,22649.04723,2,0.31386987,1,0
4893,Pear,Sales,64,42,41,1,72555.23266,16209.44897,3,0.273857827,0,1
4894,Cheerper,Support,22,39,34,5,97599.07472,9545.653811,4,0.49712212,0.761377385,0
4895,Pear,Design,36,33,31,2,84777.26121,14657.70585,4,0.456981598,0,0.707925087
4896,Pear,Sales,17,46,43,4,128205.8049,18566.2502,1,0.963474362,0,0.708152935
4897,Cheerper,Support,40,40,33,7,55864.17255,20587.33283,3,0,1,0
